,season,team,margin,margin_against,epa,epa_against,epa_net,epa_net_opponent,wepa,d_wepa,wepa_net,wepa_against,d_wepa_against,wepa_net_opponent,wepa_net_normalized
132,2011,HOU,117.0,-117.0,3.6287894,-126.566154,130.19495,-130.19495,28.941165664821277,-62.36466859484985,91.30583425967113,-105.15198533198829,31.816110381169466,-136.96809571315777,97.60446388247928
133,2019,NO,111.0,-111.0,55.34312,-74.92396,130.26707,-130.26707,61.710581687050734,-28.028936766823254,89.73951845387398,-53.467792666637536,49.31456308779827,-102.7823557544358,95.94472187008924
134,2011,SF,152.0,-152.0,21.943941,-145.74707,167.69101,-167.69101,23.519909265794332,-65.61873409052903,89.13864335632336,-111.21172488159564,24.403241369439023,-135.61496625103467,95.30800631125199
135,2008,NO,70.0,-70.0,118.118614,43.214825,74.903786,-74.903786,143.24743955283083,54.88881457556253,88.35862497726829,60.65233151579457,119.26397644555317,-58.6116449297586,94.48146209241534
136,2000,TEN,141.0,-141.0,-9.451426,-154.445,144.99359,-144.99359,60.381433688853775,-26.494938892661594,86.87637258151537,-102.73467707883245,55.69024388602702,-158.42492096485947,92.91079762929013
137,2021,GB,76.0,-76.0,107.4503,7.7695246,99.68077,-99.68077,118.25952931450979,32.28831885936707,85.97121045514272,24.60697826048119,89.9492469079755,-65.34226864749431,91.95164520063899
138,2017,PIT,95.0,-95.0,71.06337,-28.463736,99.52711,-99.52711,89.849971055612,4.005074765283563,85.84489629032845,-12.148025101474992,77.50118529413332,-89.6492103956083,91.81779676131003
139,2003,TEN,111.0,-111.0,61.04959,-59.60003,120.64962,-120.64962,58.772442699552435,-26.477223404883983,85.24966610443641,-57.490820454693804,68.3642212757686,-125.8550417304624,91.18706281678155
140,2018,LAC,92.0,-92.0,66.07881,-39.485962,105.56477,-105.56477,84.78739202758074,-0.29964318209240304,85.08703520967313,-18.6225576866114,70.37591016467938,-88.9984678512908,91.01473145962345
141,2014,IND,78.0,-78.0,33.679794,-63.304436,96.98423,-96.98423,70.90834231764418,-14.091206676417656,84.99954899406183,-35.68077565623378,72.05055232708582,-107.7313279833196,90.92202694434137
142,2020,IND,86.0,-86.0,78.843376,-35.98628,114.82966,-114.82966,94.25946701799194,10.010574601977323,84.24889241601461,-6.970998300553166,77.1596325457981,-84.13063084635127,90.12659587300142
143,2001,CHI,121.0,-121.0,-26.925325,-151.44463,124.5193,-124.5193,-55.3604958454702,-139.60039125784408,84.2398954123739,-141.3363094293733,-21.766760914914986,-119.5695485144583,90.11706222412113
144,2010,BAL,103.0,-103.0,46.734394,-69.34341,116.077805,-116.077805,64.55957336723209,-18.853042161340323,83.41261552857242,-46.98468294938398,59.706362204756594,-106.69104515414057,89.2404374885036
145,2008,PIT,148.0,-148.0,-26.57616,-185.62419,159.04803,-159.04803,-5.610784390307003,-88.47226463403868,82.86148024373168,-154.10665177585264,9.669462875023008,-163.77611465087566,88.65642857831119
146,2023,MIA,86.0,-86.0,80.58482,-21.442852,102.02768,-102.02768,103.18347017924006,21.243425333764772,81.94004484547528,2.3417135686702135,92.10304885501394,-89.76133528634372,87.6800322241857
147,2007,LAC,134.0,-134.0,14.881713,-131.60413,146.48584,-146.48584,33.01846540669294,-48.805751749515416,81.82421715620835,-99.20131943333897,40.87705340131751,-140.07837283465648,87.55729574833397
148,2008,BAL,153.0,-153.0,-61.414818,-242.7185,181.3037,-181.3037,-36.23778539651031,-117.15339322469937,80.91560782818907,-202.77242833104341,-10.694702869828518,-192.0777254612149,86.59449050243045
149,2000,DEN,98.0,-98.0,94.74074,-4.1042213,98.844955,-98.844955,163.09958768639947,83.04325173480902,80.05633595159046,96.26752529581601,98.07468271977268,-1.8071574239566766,85.68396554419564
150,2008,TEN,138.0,-138.0,-5.5841293,-150.5986,145.01448,-145.01448,9.03432499224514,-70.9773215194514,80.01164651169653,-123.71205011543553,15.560399485486066,-139.2724496009216,85.63661050849491
151,2003,NE,126.0,-126.0,-35.59108,-159.92233,124.33125,-124.33125,-30.253942336546444,-110.2505818793149,79.99663954276845,-144.13324825496557,-15.750825799476173,-128.3824224554894,85.6207084172842
152,2013,CIN,108.0,-108.0,19.085926,-91.97426,111.06018,-111.06018,55.77993059351623,-24.068624612671158,79.84855520618738,-60.3026865367318,60.33175247518789,-120.63443901191968,85.4637912784219
153,2018,BAL,96.0,-96.0,-7.004013,-117.93421,110.9302,-110.9302,14.441399044893089,-64.99374716256119,79.43514620745428,-101.09073154902042,23.083942981825267,-124.17467453084569,85.02572362887263
154,2020,SEA,78.0,-78.0,104.86438,20.557758,84.30662,-84.30662,119.99161406779733,41.003348689121204,78.98826537867612,40.34929355362155,103.60625122750432,-63.256957673882766,84.55218765144735
155,2025,HOU,121.0,-121.0,-27.856905,-187.97728,160.12038,-160.12038,-14.659069999995877,-93.23888610808226,78.57981610808638,-155.2977045424098,3.601967497081425,-158.8996720394912,84.1193755634771
156,2002,ATL,94.0,-94.0,54.27482,-60.796227,115.07104,-115.07104,45.56916590568339,-32.8920268696329,78.4611927753163,-31.94996749780849,60.576766326453125,-92.52673382426161,83.99367669207484
157,2005,KC,78.0,-78.0,135.03398,55.64067,79.39331,-79.39331,147.29501333286333,69.0214761370769,78.27353719578645,70.78854641454807,125.60476160225019,-54.81621518770211,83.7948280000982
158,2013,CAR,112.0,-112.0,59.666775,-54.73861,114.40538,-114.40538,72.50022000555002,-5.410827021734207,77.91104702728423,-31.973706528774148,61.646848159593894,-93.62055468836805,83.41071634169909
159,2021,CIN,94.0,-94.0,48.248657,-61.020958,109.26962,-109.26962,69.16515271947507,-7.662849118971863,76.82800183844692,-34.05606624791961,66.93535392962217,-100.99142017754177,82.26307064050836
160,2006,JAX,97.0,-97.0,-6.8939176,-118.91865,112.02473,-112.02473,7.702680348993728,-66.65858725419045,74.36126760318417,-106.25804602052969,18.735983092883597,-124.99402911341328,79.6492028441716
161,2011,BAL,116.0,-116.0,-2.1763248,-124.5997,122.42337,-122.42337,22.23040732183499,-51.528318440557,73.75872576239199,-95.81382686592231,26.783312593729686,-122.597139459652,79.01072112568019
162,2017,MIN,104.0,-104.0,-18.587685,-138.1078,119.52011,-119.52011,-0.19804819352548542,-73.33800542012496,73.13995722659948,-119.46628082195272,10.499334418434437,-129.96561524038717,78.35504483677417
163,2015,PIT,99.0,-99.0,26.99996,-85.782005,112.78197,-112.78197,53.450882063576806,-19.51542854797183,72.96631061154862,-52.65796058176608,51.855169514060094,-104.51313009582618,78.17104070348091
164,2001,NE,112.0,-112.0,20.498285,-96.79385,117.292145,-117.292145,-13.992059220143945,-86.94509751533306,72.95303829518912,-86.70917894766822,23.89111797076701,-110.60029691843523,78.15697673184629
165,2003,LAR,113.0,-113.0,-5.6571884,-114.18359,108.5264,-108.5264,1.5561909807918428,-71.20754132973008,72.76373231052192,-107.32856398011056,14.641886180367209,-121.97045016047777,77.95637919284034
166,2010,ATL,99.0,-99.0,74.08112,-27.979313,102.06044,-102.06044,87.97904708203772,15.57377881163756,72.40526827040017,-3.3454497796356186,74.36136431194346,-77.70681409157908,77.57653380973234
167,2006,NO,69.0,-69.0,54.54148,-21.518734,76.06021,-76.06021,73.99771055520611,1.5941421112303242,72.40356844397577,-10.455668875173213,72.02455220628627,-82.48022108145949,77.57473259357918
168,2013,KC,124.0,-124.0,77.42148,-61.87113,139.2926,-139.2926,85.31405349962068,12.962255281164563,72.35179821845612,-15.422840998378035,71.72163294577015,-87.14447394414819,77.5198744238743
169,2002,PIT,45.0,-45.0,55.175323,-32.319595,87.49492,-87.49492,62.38940001495694,-9.822266958761578,72.21166697371852,-46.48338855385366,67.90092618557775,-114.3843147394314,77.37138475577628
170,2011,PHI,68.0,-68.0,28.99851,-47.455498,76.45401,-76.45401,61.801690264007846,-10.309989683602057,72.1116799476099,-28.107892471618367,61.00684410099231,-89.11473657261067,77.26543379281452
171,2018,IND,85.0,-85.0,39.40279,-56.03374,95.43654,-95.43654,65.08564615819898,-6.709282727152423,71.7949288853514,-30.306132851254542,63.04274101817308,-93.34887386942762,76.92978944602709
172,2008,IND,73.0,-73.0,108.94587,31.296192,77.64967,-77.64967,123.10073429790998,51.32042598647673,71.78030831143326,52.704681477397536,97.99840825446059,-45.29372677706305,76.91429679717085
173,2004,PIT,110.0,-110.0,36.8059,-66.83363,103.639534,-103.639534,39.11769838654017,-32.01091978396006,71.12861817050023,-61.355984069252585,50.74696921609083,-112.10295328534343,76.22373522461719
174,2025,IND,54.0,-54.0,114.455666,45.26243,69.19324,-69.19324,130.22998941911487,59.37760340174368,70.8523860173712,59.650045117151684,110.57547847497321,-50.92543335782152,75.93102662267093
175,2006,BAL,143.0,-143.0,-42.86969,-192.7604,149.89072,-149.89072,-26.68086262443552,-97.45346147181093,70.7725988473754,-164.45178570796483,-6.0183398113985245,-158.4334458965663,75.84648037880261
176,2012,BAL,90.0,-90.0,108.05883,14.489738,93.569084,-93.569084,123.48226947318236,52.72017313575503,70.76209633742732,45.364542876459296,103.28894353358379,-57.9244006571245,75.83535142451902
177,2024,MIN,82.0,-82.0,11.633699,-103.21095,114.84466,-114.84466,32.462698796554996,-38.10793108473659,70.57062988129158,-79.51692855232963,39.1865305817588,-118.70345913408843,75.6324645481715
178,2018,PIT,68.0,-68.0,55.820095,-9.893591,65.713684,-65.713684,81.6863685652201,11.41182583002416,70.27454273519595,5.5741526386066464,71.66511481944019,-66.09096218083354,75.31871666036704
179,2021,SF,68.0,-68.0,47.887993,-35.341923,83.22991,-83.22991,69.34457206142322,-0.6817820402356369,70.02635410165885,-16.50026433132236,64.0384261920679,-80.53869052339026,75.05572429282878
180,2004,KC,48.0,-48.0,213.64183,161.87128,51.77055,-51.77055,217.58789943401743,147.61905266885452,69.96884676516291,160.36279722200368,192.8749446403719,-32.51214741836824,74.99478681007486
181,2003,BAL,107.0,-107.0,-73.30032,-202.56757,129.26724,-129.26724,-80.2458362273961,-150.20143064099418,69.95559441359806,-200.9987310074863,-43.76256790559343,-157.23616310189288,74.98074399407713
182,2010,NO,72.0,-72.0,65.82909,-11.304226,77.13331,-77.13331,88.19221813427886,18.275210630324562,69.91700750395431,6.900500323480456,82.05015147813529,-75.14965115465482,74.93985548690188
183,2016,PIT,73.0,-73.0,77.33144,-5.222374,82.55382,-82.55382,96.40220665903041,26.649421132473208,69.7527855265572,18.04943978621592,82.96336421951821,-64.9139244333023,74.76583814363373
184,2003,SEA,71.0,-71.0,96.99167,12.3683605,84.623314,-84.623314,93.65389783984635,24.20025128181095,69.45364655803539,10.941469746182392,97.66543118556889,-86.72396143938651,74.44885640102403
185,2020,PIT,93.0,-93.0,7.9535217,-97.15082,105.10435,-105.10435,26.471103710494955,-42.336739140476865,68.80784285097181,-78.73220274976754,31.887037936203875,-110.6192406859714,73.76453237109116
186,2017,KC,75.0,-75.0,87.67065,-6.939966,94.61061,-94.61061,93.92078497724657,26.28090461030087,67.63988036694569,17.561106432840937,73.61847454452243,-56.0573681116815,72.52690430371236
187,2005,NYG,85.0,-85.0,59.84461,-29.059105,88.90372,-88.90372,74.39465588010228,7.080155739566906,67.31450014053537,-11.226759886760613,72.51594726875044,-83.74270715551106,72.18211608809492
188,2001,BAL,38.0,-38.0,-96.62515,-180.3148,83.68964,-83.68964,-102.44038773971457,-169.63546093250008,67.19507319278553,-175.66892180572628,-87.0878916049063,-88.58103020081998,72.05556566840414
189,2008,ATL,60.0,-60.0,77.221436,6.9972887,70.22415,-70.22415,93.65981664595154,26.919978559231346,66.7398380867202,22.430709228112374,77.80244474330374,-55.37173551519137,71.57317710521976
190,2005,NE,52.0,-52.0,110.83459,53.513645,57.320946,-57.320946,125.85334148345224,59.63564471832336,66.21769676512888,63.60432839734483,112.49585278827523,-48.8915243909304,71.01989156430744
191,2006,DAL,74.0,-74.0,76.587685,-7.4551187,84.0428,-84.0428,95.13560617598293,28.94687943420564,66.1887267417773,13.853136416928113,88.44985743611277,-74.59672101918466,70.98919356287085
192,2004,BUF,111.0,-111.0,-26.791988,-141.96245,115.170456,-115.170456,-24.112722663820065,-90.1888187467113,66.07609608289124,-127.7811599996832,-2.2673448789357096,-125.51381512074748,70.86984481101346
193,2019,TEN,83.0,-83.0,44.890114,-50.99318,95.8833,-95.8833,64.68659928125668,-1.1934270290899072,65.88002631034658,-24.09638639141975,56.46819999608713,-80.56458638750688,70.66208004375025
194,2014,KC,72.0,-72.0,35.122047,-42.212856,77.3349,-77.3349,46.70708122223135,-18.709500110761237,65.41658133299259,-33.63426168145852,40.37293926745811,-74.00720094891662,70.17099191420533
195,2012,NYG,85.0,-85.0,115.39967,27.633097,87.76657,-87.76657,130.55915105238392,65.33072510816581,65.22842594421812,64.55881522766421,106.45882140402298,-41.90000617635876,69.97161360080854
196,2025,DET,68.0,-68.0,95.85053,21.466965,74.38357,-74.38357,105.70587026846871,40.656195969786225,65.04967429868249,35.983470384539665,86.93996276860108,-50.956492384061406,69.78219993673054
197,2021,IND,86.0,-86.0,54.415085,-43.4078,97.822876,-97.822876,69.17066633898077,4.755958716376219,64.41470762260454,-14.765564346035504,59.9771095303974,-74.7426738764329,69.10935933533094
198,2003,MIN,63.0,-63.0,57.195118,-10.799454,67.99457,-67.99457,76.86112199592665,12.7903064390345,64.07081555689214,-1.7469721586268303,63.88740058085835,-65.63437273948517,68.74495510275028
199,2007,SEA,101.0,-101.0,-8.208134,-125.217285,117.009155,-117.009155,8.743952275966263,-54.86253271799911,63.606484993965374,-99.59947219736138,19.945643089139757,-119.54511528650114,68.25292856501508
200,2002,NYJ,44.0,-44.0,109.4836,6.4014106,103.082184,-103.082184,82.46715922196839,18.97896536268209,63.4881938592863,13.523919259049906,106.12189790015918,-92.59797864110928,68.12758170635894
201,2025,DEN,90.0,-90.0,27.09972,-61.14145,88.241165,-88.241165,39.206193651179056,-23.693863728617842,62.9000573797969,-49.04772234178461,38.637100283878084,-87.6848226256627,67.5043645872985
202,2020,TEN,45.0,-45.0,171.59088,128.12808,43.46279,-43.46279,184.4630357073673,121.9622889624548,62.50074674491249,149.5196858691056,140.34069703633475,9.178988832770834,67.08123622821607
203,2016,SEA,66.0,-66.0,4.870355,-85.96064,90.83099,-90.83099,22.707436437790754,-39.647255877519385,62.35469231531013,-66.33969129749546,27.149366885507618,-93.48905818300308,66.9264700744114
204,2025,SF,35.0,-35.0,105.12492,53.470463,51.654465,-51.654465,122.16103236240458,59.94086599872193,62.22016636368265,69.8276450108792,107.90551016821404,-38.07786515733484,66.78392003894186
205,2016,GB,49.0,-49.0,140.82954,87.190765,53.638775,-53.638775,156.97969482336072,95.21157340945028,61.76812141391045,109.09245695833793,120.62788223324577,-11.53542527490783,66.30491191564464
206,2010,PHI,57.0,-57.0,94.626114,26.465733,68.16038,-68.16038,110.71192391422218,49.34024256406081,61.371681350161374,47.07417000578374,92.55438435477143,-45.48021434898769,65.88482534896144
207,2014,PIT,55.0,-55.0,102.51638,48.431557,54.084824,-54.084824,125.58368051414581,65.34333007085809,60.24035044328773,72.46737742256444,100.16804267905974,-27.7006652564953,64.68601382634013
208,2019,MIN,93.0,-93.0,6.961752,-101.69833,108.660095,-108.660095,27.62440876037674,-32.28948563161201,59.91389439198875,-69.292796424648,30.687029859876557,-99.97982628452455,64.34008561599168
209,2024,DEN,90.0,-90.0,28.533222,-83.54735,112.08057,-112.08057,37.58301323812261,-21.765704464062715,59.348717702185326,-59.11849893233711,39.62657231941348,-98.74507125175059,63.7411977716512
210,2018,SEA,79.0,-79.0,71.19184,-15.595339,86.78718,-86.78718,82.57773931468209,23.633794041072388,58.94394527360971,10.88483602502076,66.46775183943504,-55.58291581441428,63.31228183868441
211,2012,HOU,78.0,-78.0,57.285645,-31.416382,88.70203,-88.70203,75.73427609541247,16.89125902520163,58.843017070210834,-4.511952474635962,63.060177230929945,-67.57212970556591,63.2053335599298
212,2000,PHI,114.0,-114.0,38.601547,-79.457214,118.05876,-118.05876,76.2086616566834,17.429890148414415,58.778771508268996,-21.78111709167348,67.53621986822691,-89.31733695990039,63.13725593607526
213,2024,LAC,81.0,-81.0,24.918295,-77.488525,102.40682,-102.40682,34.30096108341803,-23.937122059755495,58.23808314317354,-55.80081972802769,34.23800305862347,-90.03882278665115,62.56431707416886
214,2017,LAC,83.0,-83.0,18.186989,-76.74256,94.92955,-94.92955,33.406910705353916,-24.76845898878701,58.175369694140926,-55.57679354350448,30.93599448953516,-86.51278803303964,62.497862949326304
215,2002,KC,68.0,-68.0,195.27547,119.74497,75.5305,-75.5305,176.32678870098079,118.18262080995554,58.14416789102525,125.1180844536768,174.74194673863482,-49.62386228495804,62.46480004891903
216,2009,NYJ,112.0,-112.0,-64.67603,-192.32559,127.64955,-127.64955,-41.34860515536308,-99.4135251062204,58.06491995085733,-159.03091444013296,-13.32752319761518,-145.7033912425178,62.38082519837788
217,2002,MIA,77.0,-77.0,49.40711,-34.870335,84.27744,-84.27744,42.893742851527165,-14.872325905266647,57.76606875679381,-62.40723067341548,57.83170621213949,-120.23893688555496,62.06414839514041
218,2003,PHI,79.0,-79.0,45.353676,-34.55237,79.906044,-79.906044,41.84117277799336,-15.875931468004667,57.71710424599802,-29.189014664981748,53.2714910388369,-82.46050570381865,62.01226329292596
219,2025,GB,27.0,-27.0,128.79991,89.79657,39.003338,-39.003338,137.64478292138963,80.1522214807602,57.49256144062943,96.08146602691416,107.06522961585283,-10.983763588938684,61.77432715880101
220,2004,NYJ,72.0,-72.0,47.089066,-39.595413,86.68448,-86.68448,47.775018489676185,-9.54121646201479,57.31623495169098,-29.739990618951097,49.10457409455827,-78.84456471350936,61.58748330489542
221,2002,DEN,48.0,-48.0,72.47601,23.527018,48.948994,-48.948994,89.67074268363805,32.45090082626771,57.21984185737033,29.964393985197383,79.20882688497375,-49.24443289977637,61.48534064135584
222,2023,DET,72.0,-72.0,55.837944,-16.776709,72.61465,-72.61465,79.85124164845638,22.80352886555586,57.04771278290051,9.315562604560252,71.62761609109037,-62.31205348653012,61.30294456554917
223,2010,IND,46.0,-46.0,111.2546,64.701706,46.5529,-46.5529,127.93059697179524,71.00777384791097,56.92282312388428,79.95631328439146,106.97017892327202,-27.01386563888057,61.170605599668136
224,2024,CIN,38.0,-38.0,127.03822,79.06371,47.97451,-47.97451,142.43878648539464,85.88621471286906,56.55257177252559,95.39510290964539,115.49075446534948,-20.095651555704087,60.77826982630763
225,2023,GB,46.0,-46.0,72.28619,8.658279,63.627903,-63.627903,86.04308069166753,29.867294172064756,56.175786519602774,26.226665381574527,70.5691425412221,-44.34247715964758,60.37901042305674
226,2001,OAK,83.0,-83.0,132.63567,44.542408,88.09326,-88.09326,101.22903860406325,45.80650051955672,55.42253808450652,17.625893980359287,130.48722544005523,-112.86133145969595,59.58083289789281
227,2000,NYG,106.0,-106.0,34.839024,-77.0875,111.92652,-111.92652,86.04203380115416,30.714145512552932,55.32788828860123,-7.605775502878762,69.16596000897698,-76.77173551185575,59.48053751547585
228,2005,JAX,67.0,-67.0,6.474329,-77.02584,83.50017,-83.50017,16.72028212595261,-37.73556518272143,54.45584730867404,-64.8210303242557,21.53939929414612,-86.36042961840181,58.556481813838886
229,2024,KC,53.0,-53.0,76.79271,17.150248,59.64246,-59.64246,89.17985365172825,35.70044536931556,53.479408282412685,31.892551917183326,77.90896042769278,-46.01640851050944,57.52180102441889
230,2009,HOU,55.0,-55.0,46.962326,-13.006876,59.9692,-59.9692,72.29696754784078,20.28790962413726,52.009057923703516,7.526811217325868,67.2613730331579,-59.73456181583204,55.96374852041547
231,2014,PHI,74.0,-74.0,-21.31628,-103.10923,81.792946,-81.792946,15.671336814698765,-35.42348962083157,51.09482643553034,-64.13682550384425,30.485570616331756,-94.622396120176,54.99498576876932
232,2017,ATL,46.0,-46.0,48.408516,-15.970366,64.37888,-64.37888,62.37417000966273,11.939880083629152,50.43428992603357,0.8559343415327767,55.846461101913945,-54.990526760381165,54.2950501673589
233,2009,PIT,44.0,-44.0,66.50684,18.641024,47.86582,-47.86582,87.91411605014498,37.594995721278316,50.31912032886666,31.931658042283775,79.09829399664112,-47.166635954357346,54.173011036897165
234,2004,DEN,52.0,-52.0,61.644196,9.122812,52.521385,-52.521385,72.59483824856622,22.6150123699665,49.979825878599705,7.220239937691115,72.41561407324981,-65.1953741355587,53.81347865422275
235,2008,CAR,65.0,-65.0,40.031086,-28.700684,68.731766,-68.731766,62.55055084335335,13.199431245315077,49.35111959803827,-2.7448677723019133,59.80079370961487,-62.54566148191678,53.14727186282142
236,2002,TEN,29.0,-29.0,43.256096,-10.206009,53.46211,-53.46211,55.671944931928735,6.722495422845512,48.949449509083216,5.77693639803611,51.73772717850753,-45.96079078047142,52.721643315058756
237,2003,DEN,49.0,-49.0,22.579006,-27.86454,50.443542,-50.443542,34.692854438461545,-13.751067387270322,48.44392182573186,-33.37891663019796,34.36226333468602,-67.74117996488398,52.18596236784553
238,2020,LAR,72.0,-72.0,-59.025265,-158.34314,99.31788,-99.31788,-32.027863985907516,-80.4483268813113,48.42046289540378,-136.89413146037495,-10.182692331914977,-126.71143912845997,52.16110418018813
239,2002,NYG,40.0,-40.0,25.18097,-23.318893,48.499863,-48.499863,40.21872925299281,-7.7024491622061575,47.921178415198966,-22.420458812628922,35.21949513970861,-57.63995395233754,51.63203882512807
240,2013,PHI,58.0,-58.0,98.15271,39.28279,58.869923,-58.869923,118.26796051114573,70.43374515971288,47.83421535143286,70.12401907270423,93.64218290293883,-23.518163830234602,51.53988866618531
241,2000,JAX,40.0,-40.0,47.977867,0.7464285,47.231434,-47.231434,99.65956652087912,51.90451776847476,47.75504875240436,60.609489516333426,75.32172555627767,-14.71223603994424,51.45600000854723
242,2011,LAC,29.0,-29.0,100.12126,72.38203,27.739237,-27.739237,125.56899232604437,78.11591484760099,47.45307747844338,90.03086886253925,107.65128608105576,-17.6204172185165,51.13601702167256
243,2015,GB,56.0,-56.0,22.924585,-50.43579,73.36038,-73.36038,42.785405254663,-4.106849703814371,46.892254958477366,-27.379119129316447,42.02386285321697,-69.40298198253342,50.54174306080402
244,2006,PHI,70.0,-70.0,35.40146,-39.023266,74.42473,-74.42473,54.181568687366635,8.258788117888098,45.92278056947853,-16.270927604599372,55.43287327363331,-71.70380087823268,49.51444232911114
245,2005,CIN,57.0,-57.0,133.20671,76.17276,57.033943,-57.033943,143.46487813741123,97.64533147785829,45.819546659552955,97.88806192805242,122.21235028535418,-24.324288357301754,49.40505081510572
246,2020,MIA,66.0,-66.0,17.467875,-65.74872,83.2166,-83.2166,35.27719695772865,-10.429889481731271,45.707086439459914,-36.0522458283406,37.83242746732289,-73.8846732956635,49.2858826682223
247,2002,GB,50.0,-50.0,7.4447823,-44.0186,51.463383,-51.463383,31.07471724836399,-14.346394851540033,45.42111209990402,-33.977686152020304,24.406060395738848,-58.38374654775916,48.98285078661216
248,2021,ARI,60.0,-60.0,17.851093,-63.054184,80.90527,-80.90527,35.007663210219704,-10.408124262449245,45.41578747266895,-37.59265835739307,36.086255173246556,-73.67891353063963,48.97720856076623
249,2022,JAX,48.0,-48.0,48.1647,-10.112064,58.27676,-58.27676,70.3027485366447,25.03953803655623,45.263210500088476,12.095269828769961,66.3534442994057,-54.25817447063573,48.81553081316397
250,2021,PHI,43.0,-43.0,46.226982,-4.6586113,50.885597,-50.885597,63.047623638498735,18.401684440648577,44.645939197850154,10.892942606745342,56.50989286988327,-45.61695026313792,48.16144106346228
251,2009,PHI,72.0,-72.0,20.88348,-58.212696,79.096176,-79.096176,44.163361898132834,-0.049029484924597355,44.21239138305744,-27.34324373744575,44.62982484154459,-71.97306857899034,47.70203337573537
252,2004,GB,30.0,-30.0,145.07846,114.203735,30.87473,-30.87473,150.47807725578224,106.51050106299182,43.9675761927904,116.75289296241831,141.42746611812112,-24.674573155702813,47.442615667599135
253,2011,NYG,40.0,-40.0,104.56669,59.947037,44.619656,-44.619656,120.60301870012275,77.0064220084677,43.596596691655044,83.83822377812209,101.03162254790057,-17.193398769778476,47.049508312434256
254,2005,WAS,63.0,-63.0,19.295313,-49.885685,69.181,-69.181,33.91317314284789,-9.29412183122019,43.207294974068084,-32.33742158701066,39.274338507854836,-71.6117600948655,46.63698587361111
255,2019,GB,51.0,-51.0,43.261127,-14.425095,57.686222,-57.686222,58.424345176524604,17.45867882696349,40.96566634956111,5.830602344192048,49.62764675241663,-43.79704440822457,44.26165058649968
256,2020,ARI,43.0,-43.0,23.865631,-29.752653,53.61829,-53.61829,45.45261735648768,4.680371762159446,40.772245594328226,-6.927952234495744,46.34730696624878,-53.27525920074452,44.0566928427675
257,2010,NYJ,66.0,-66.0,22.445663,-54.825172,77.270836,-77.270836,37.09221628915798,-3.431729813366024,40.52394610252401,-28.24121274855976,39.07043359228269,-67.31164634084246,43.79358300458718
258,2008,NYJ,49.0,-49.0,51.63609,-0.16099834,51.797085,-51.797085,78.36379043437223,38.856292859213525,39.50749757515871,29.496788393029625,74.68017694003805,-45.18338854700843,42.71650626306659
259,2018,HOU,72.0,-72.0,0.7810879,-85.42222,86.20331,-86.20331,10.358482617606136,-28.191676442132866,38.550159059739,-60.78651822942935,14.952863526966157,-75.73938175639552,41.70206527470374
260,2021,TEN,62.0,-62.0,-6.0695353,-65.12481,59.05528,-59.05528,18.1699073247928,-19.369386575627747,37.539293900420546,-44.16800504390652,27.27139411333788,-71.4393991572444,40.630904932981764
261,2013,IND,35.0,-35.0,74.59069,34.59995,39.990738,-39.990738,95.19797956606747,57.67724858416334,37.52073098190414,63.68524761706324,79.91094155615376,-16.22569393909051,40.61123479007685
262,2000,GB,30.0,-30.0,48.579002,14.007603,34.5714,-34.5714,91.64354837448145,54.28384528949391,37.359703084987544,52.84664166044775,73.72665177966701,-20.880010119219257,40.44060204494966
263,2015,MIN,62.0,-62.0,17.650833,-53.347282,70.998116,-70.998116,31.4245422444614,-5.497661498762916,36.922203743224316,-28.628000629136693,32.075105462800806,-60.7031060919375,39.97700713309989
264,2007,NYG,42.0,-42.0,15.075735,-37.388233,52.463966,-52.463966,39.45118484069936,2.6216310391342037,36.829553801565154,-17.661751120450486,49.927748375441055,-67.58949949589154,39.87883089044943
265,2012,CIN,65.0,-65.0,6.1605787,-65.18901,71.3496,-71.3496,26.864996098969613,-9.55010684915521,36.41510294812482,-33.33977299619604,34.43402881843327,-67.77380181462931,39.43965924257363
266,2015,NYJ,73.0,-73.0,-26.004473,-103.17912,77.174644,-77.174644,-4.000676321761171,-40.15139836943677,36.1507220476756,-77.05908597014421,5.520908189270605,-82.57999415941481,39.159508786244835
267,2025,KC,34.0,-34.0,53.037926,15.549622,37.488304,-37.488304,63.32433708226075,27.46335214104424,35.860984941216515,22.71498256892773,56.406776168331355,-33.69179359940363,38.8524896995711
268,2012,WAS,38.0,-38.0,103.24674,60.4251,42.821644,-42.821644,121.44267305308784,86.03495205204308,35.40772100104476,94.3915262479983,92.14683961693365,2.2446866310646563,38.37218987662343
269,2002,IND,-5.0,5.0,6.3471413,-26.087517,32.434658,-32.434658,25.87522313190453,-9.377969835977687,35.25319296788222,-28.629352274396823,22.186425926900764,-50.81577820129758,38.20844469331964
270,2017,BAL,92.0,-92.0,-37.13265,-147.89561,110.76296,-110.76296,-21.814238432353836,-56.7702430087382,34.95600457638436,-111.86570649638375,-1.453294146977695,-110.41241234940605,37.893529874010525
271,2007,PHI,36.0,-36.0,16.114487,-21.38079,37.495285,-37.495285,31.639888772823113,-2.7075344415521765,34.34742321437528,-12.846758476378913,36.447282821290834,-49.294041297669736,37.24864839433347
272,2002,CLE,21.0,-21.0,32.902763,-17.720253,50.623016,-50.623016,31.921615099248292,-2.300319386619181,34.22193448586747,1.8840636920432203,40.79912174603146,-38.91505805398825,37.11567462619875
