,season,team,margin,margin_against,epa,epa_against,epa_net,epa_net_opponent,wepa,d_wepa,wepa_net,wepa_against,d_wepa_against,wepa_net_opponent,wepa_net_normalized
280,2012,CIN,65.0,-65.0,6.1605787,-65.18901,71.3496,-71.3496,20.889902912374556,-11.355630217562931,32.245533129937485,-40.411829691519856,33.51653480866296,-73.92836450018282,35.026035662645214
281,2016,IND,19.0,-19.0,63.67122,41.84542,21.825794,-21.825794,83.89423342024767,51.85751273447373,32.036720685773936,62.46468291879774,77.83507280426787,-15.370389885470134,34.804725142762095
282,2010,NYJ,66.0,-66.0,22.445663,-54.825172,77.270836,-77.270836,32.47132164955887,0.7935321394213481,31.67778951013753,-29.06268569288181,40.437222699734875,-69.49990839261667,34.4243108173585
283,2000,JAX,40.0,-40.0,47.977867,0.7464285,47.231434,-47.231434,61.573601261219665,30.067264445522262,31.506336815697406,17.43289823793618,63.64977327584387,-46.216875037907684,34.24259614468226
284,2016,KC,76.0,-76.0,8.927897,-72.59995,81.52785,-81.52785,23.764060133489604,-7.702272130087711,31.466332263577314,-34.63657675377496,29.17223267468336,-63.80880942845833,34.20019719541057
285,2024,ARI,21.0,-21.0,85.55539,66.78885,18.766535,-18.766535,99.36144240575533,68.03929013310014,31.322152272655202,76.9795172155707,84.2521685780852,-7.272651362514502,34.04738758257579
286,2017,BAL,92.0,-92.0,-37.13265,-147.89561,110.76296,-110.76296,-23.65301971065619,-54.7407254921164,31.08770578146021,-108.71997142861635,-0.6586540311357942,-108.06131739748056,33.79890873803672
287,2002,CLE,21.0,-21.0,32.902763,-17.720253,50.623016,-50.623016,45.96257421329148,15.35997281589437,30.602601397397112,1.2281907644862287,49.84274017402367,-48.61454940953744,33.284769344359134
288,2001,BAL,38.0,-38.0,-96.62515,-180.3148,83.68964,-83.68964,-66.99039065450893,-96.04756104810245,29.057170393593523,-157.97008142367358,-21.36965223570115,-136.60042918797242,31.646839477366246
289,2019,BUF,52.0,-52.0,-57.080254,-128.40729,71.32703,-71.32703,-37.73925602142221,-66.75124763401791,29.011991612595708,-105.21568272998027,-16.806077581639816,-88.40960514834046,31.59895660548874
290,2006,PIT,38.0,-38.0,-8.774839,-52.900585,44.12575,-44.12575,23.247749096120767,-5.741207626184968,28.988956722305737,-38.04484131134227,38.22255492106961,-76.26739623241188,31.574543005207662
291,2011,DET,70.0,-70.0,29.29181,-32.621365,61.91317,-61.91317,56.420561934787855,28.276634122062614,28.143927812725238,2.4894688591047824,51.4798701812705,-48.99040132216572,30.67893648115851
292,2022,BAL,28.0,-28.0,10.020231,-38.208424,48.228657,-48.228657,26.575862678668457,-0.8625459479220772,27.438408626590537,-15.858511152916218,34.41544047652427,-50.27395162944049,29.931189772400618
293,2000,PIT,66.0,-66.0,8.454334,-72.22421,80.67854,-80.67854,12.064107472872456,-15.052397416108196,27.11650488898065,-53.55271781491022,25.756686758262695,-79.30940457317291,29.590019092616014
294,2023,NO,75.0,-75.0,-64.744125,-152.3044,87.56027,-87.56027,-45.9622125151658,-72.86809753022294,26.905885015057137,-119.89688453776483,-25.136906321189684,-94.75997821657516,29.366792962667454
295,2016,NO,15.0,-15.0,69.89569,69.65019,0.24549341,-0.24549341,100.66449305748345,73.87432846045284,26.790164597030603,88.01986341866761,85.93759219777012,2.0822712208974936,29.244146316883807
296,2021,LAC,15.0,-15.0,61.168327,48.080635,13.087695,-13.087695,85.96134343218151,60.384498504795204,25.57684492738631,67.20181000928943,72.60403680171646,-5.402226792427025,27.958205682698825
297,2006,CIN,42.0,-42.0,56.71525,13.240799,43.47445,-43.47445,68.2511088418103,42.74312180114444,25.507987040665846,35.769566109672986,64.195425299283,-28.425859189610023,27.885226436805688
298,2012,CHI,98.0,-98.0,-48.704407,-165.33904,116.634636,-116.634636,-35.3028016043417,-59.253205628150056,23.95040402380835,-121.37128563345748,-9.854433141334589,-111.5168524921229,26.23441722089584
299,2025,BAL,26.0,-26.0,58.17665,37.39865,20.778,-20.778,75.68249614579469,52.23933542662767,23.443160719167018,51.07013319592633,71.38093359826341,-20.310800402337076,25.69681382322918
300,2010,OAK,39.0,-39.0,41.639263,-2.1908817,43.830147,-43.830147,45.77619279365998,22.511286057447933,23.264906736212048,11.131625215179518,52.31522609005765,-41.18360087487813,25.50789078371865
301,2016,ARI,56.0,-56.0,-53.873104,-113.075584,59.202477,-59.202477,-21.272681801543207,-44.457386314226,23.184704512682792,-85.71562032330364,-3.781128431948872,-81.93449189135477,25.422888207094722
302,2013,ARI,55.0,-55.0,-40.343735,-103.455055,63.111324,-63.111324,-10.87246635499626,-34.00582321000332,23.133356855007055,-75.69874349454513,13.605245218897066,-89.3039887134422,25.368467232039723
303,2008,GB,39.0,-39.0,58.622005,10.84165,47.780354,-47.780354,71.54227734725339,49.499742165880434,22.042535181372948,31.178374165570297,63.88334646760084,-32.70497230203054,24.212356480792277
304,2022,DET,26.0,-26.0,67.354904,43.963898,23.391006,-23.391006,81.6337129190316,59.705678786995584,21.928034132036014,68.5742079110576,67.4758777416559,1.0983301694016983,24.091002186715475
305,2000,GB,30.0,-30.0,48.579002,14.007603,34.5714,-34.5714,58.46395112633991,37.091600019441024,21.372351106898893,23.263356800897228,62.992170346136255,-39.728813545239035,23.50205980027897
306,1999,DAL,59.0,-59.0,-31.662914,-97.34328,65.68036,-65.68036,-8.243733934361408,-29.381478279634948,21.13774434527354,-68.19854957901475,8.566453955490505,-76.76500353450525,23.253411092624674
307,2009,ATL,38.0,-38.0,4.9384456,-32.66485,37.60329,-37.60329,31.468539227829098,10.517080307130112,20.951458920698983,-2.9245779635553912,34.22148198152898,-37.14605994508437,23.055975904677005
308,2002,NO,44.0,-44.0,38.603703,-11.780317,50.384018,-50.384018,53.81429921530396,32.94643964112273,20.867859574181225,18.673897065303542,61.987219898672784,-43.31332283336924,22.967372876663774
309,2007,TB,54.0,-54.0,-23.60752,-86.97133,63.363815,-63.363815,-5.132124684119708,-25.8295813682605,20.697456684140796,-62.579835796664064,9.285794572989422,-71.86563036965349,22.786770842453134
310,2002,IND,-5.0,5.0,6.3471413,-26.087517,32.434658,-32.434658,29.483395938407828,9.759302179012364,19.724093759395462,-10.163786432954897,40.32699932172302,-50.49078575467791,21.755149112372617
311,2018,PHI,14.0,-14.0,25.395454,14.139077,11.256376,-11.256376,50.52589228560617,30.900575168568277,19.62531711703789,29.769559968468503,52.05453463801173,-22.28497466954323,21.65046038005099
312,2010,NYG,47.0,-47.0,-36.73184,-88.036514,51.304676,-51.304676,-0.027520565389167473,-19.24644920346373,19.21892863807456,-60.32982449862281,22.132821208364405,-82.46264570698722,21.21974828377649
313,2003,SF,47.0,-47.0,17.61668,-34.373367,51.990047,-51.990047,31.25692957890258,12.805202796414864,18.45172678248771,-12.813771680750193,36.03695704063358,-48.850728721383774,20.406627005514775
314,2001,KC,-24.0,24.0,45.431587,28.294249,17.137342,-17.137342,62.568846116477616,44.864288399053336,17.704557717424272,38.56741794201268,64.58728260671799,-26.019864664705317,19.614737542738027
315,2010,TB,23.0,-23.0,37.29566,8.612705,28.682953,-28.682953,54.81438499203454,37.23729986200984,17.577085130024706,25.14267437057826,50.96112185052376,-25.818447479945505,19.479635323609035
316,2007,MIN,54.0,-54.0,-33.250423,-91.248344,57.99792,-57.99792,-6.032027041513172,-23.544532651592576,17.51250561007941,-65.32201352334184,14.266507034084276,-79.58852055742611,19.41119051807962
317,2012,NO,7.0,-7.0,99.70396,95.759094,3.944871,-3.944871,119.72800101038916,102.40103423216463,17.32696677822454,119.189933746174,102.15890957718322,17.03102416899079,19.214546608753288
318,2008,ARI,30.0,-30.0,61.053963,25.009144,36.044823,-36.044823,88.45736750568304,72.04223950184543,16.41512800383761,60.36953809689698,84.59625482280336,-24.226716725906375,18.248131441220934
319,2001,MIA,37.0,-37.0,4.264084,-31.977184,36.241272,-36.241272,25.048648042383242,8.796485385793947,16.25216265658929,-12.913039222626587,43.54284125907609,-56.45588048170268,18.075412109923754
320,2017,CAR,31.0,-31.0,-20.450611,-58.98416,38.533546,-38.533546,-0.11874509679625689,-15.917116009801525,15.798370913005268,-39.01411931823301,14.611793407460318,-53.62591272569333,17.5944595158696
321,2012,PIT,22.0,-22.0,-0.47609138,-25.595673,25.119583,-25.119583,19.53683084565785,3.9086690267950703,15.628161818862775,-14.264898295750022,30.697347967704204,-44.96224626345423,17.414062876845513
322,2009,ARI,25.0,-25.0,-4.7535095,-32.010994,27.25749,-27.25749,26.013933871497215,10.449833545156071,15.564100326341144,-9.839715876777092,41.85049353117455,-51.69020940795164,17.34616710429593
323,2019,LAR,30.0,-30.0,-15.373943,-52.774822,37.40088,-37.40088,8.306347576517958,-7.19876735654387,15.505114933061831,-30.21780149613282,20.755371005362903,-50.973172501495725,17.283651251352175
324,2011,DAL,22.0,-22.0,25.148369,-5.1131954,30.26156,-30.26156,44.30846844690156,29.562460324898655,14.746008122002902,19.415758817971366,43.96068588867577,-24.5449270707044,16.479109531268264
325,1999,BAL,64.0,-64.0,-59.496784,-127.34196,67.84518,-67.84518,-47.217057346750536,-61.94405590576385,14.726998559013309,-114.08046853477704,-13.521952710114,-100.55851582466305,16.458962186674746
326,2013,DET,19.0,-19.0,2.2021503,-12.479895,14.682041,-14.682041,34.929423910446346,20.251354622172247,14.678069288274093,5.353486461217053,47.83198287523363,-42.478496414016575,16.40710434655332
327,2021,SEA,29.0,-29.0,20.990486,-6.1586685,27.149153,-27.149153,34.24279811039119,19.78936717832593,14.453430932065267,16.73576502636426,31.257775590263044,-14.522010563898782,16.169020684454495
328,2012,MIN,17.0,-17.0,30.678648,6.833268,23.845387,-23.845387,46.442088108938755,32.056658733493336,14.38542937544543,27.055631263069497,49.9310070351551,-22.875375772085608,16.09694902268797
329,2002,GB,50.0,-50.0,7.4447823,-44.0186,51.463383,-51.463383,33.647774156442296,19.63688192274107,14.010892233701227,-13.427283154013505,43.83163777315007,-57.25892092716357,15.69999466545615
330,2017,DAL,22.0,-22.0,-5.6829243,-30.591179,24.908257,-24.908257,12.25870499046155,-1.0262920131360573,13.284997003597606,-7.459635306262106,20.8648608138289,-28.324496120091002,14.930652342979036
331,2003,CAR,54.0,-54.0,-41.615776,-97.28298,55.667202,-55.667202,-16.06674267740037,-28.921639434085748,12.854896756685376,-72.0174198395533,10.95016772694833,-82.96758756650163,14.474809255526594
332,2023,TB,38.0,-38.0,-12.254446,-57.14119,44.88674,-44.88674,3.37145405873312,-8.016097001871387,11.387551060604507,-29.473099243505665,12.997388830265951,-42.47048807377162,12.919638345340967
333,2014,HOU,65.0,-65.0,-64.12735,-140.71268,76.58532,-76.58532,-39.61402825466372,-50.95593529072741,11.341907036063684,-104.09309488897057,-17.678966165228132,-86.41412872374244,12.87126238364409
334,2013,GB,-14.0,14.0,82.11468,95.30856,-13.193884,13.193884,104.95508950361986,93.8791882870535,11.075901216566363,113.01444956544044,95.43560063299053,17.578848932449915,12.5893352866231
335,2002,NE,35.0,-35.0,42.981445,5.664185,37.31726,-37.31726,51.43434102708972,40.52952575883869,10.904815268251037,31.975845509679292,55.6527257400592,-23.67688023037992,12.408009310970494
336,2016,CIN,10.0,-10.0,21.314964,11.206047,10.108916,-10.108916,38.029310336925185,27.34544419475568,10.6838661421695,23.25272085328433,32.20436447989368,-8.951643626609354,12.173835690922607
337,2019,PHI,23.0,-23.0,-8.087284,-31.779331,23.692049,-23.692049,13.024391829929609,2.4078918598470844,10.616499970082524,-14.169496993087392,20.544172899335315,-34.713669892422715,12.102437443433933
338,2025,CHI,26.0,-26.0,76.62279,39.14717,37.475616,-37.475616,83.72677980773096,73.65934336827448,10.067436439456483,70.2853327374702,67.80022309598553,2.485109641484673,11.520510748890118
339,2016,BUF,21.0,-21.0,12.016426,-6.3555107,18.371943,-18.371943,31.222438314752445,21.730049388712818,9.492388926039624,14.459886225437836,23.904581129879723,-9.444694904441885,10.911044849184918
340,2019,LAC,-8.0,8.0,4.8440967,18.492085,-13.647995,13.647995,38.1991740461139,28.87665183476744,9.322522211346456,30.899079219539466,43.392100534508344,-12.49302131496888,10.731011082087505
341,2015,DEN,82.0,-82.0,-108.79924,-189.85164,81.0524,-81.0524,-84.71099729472712,-93.59363898911147,8.88264169438435,-161.34458570363122,-38.66851922611767,-122.67606647751354,10.264802344934417
342,2021,DEN,13.0,-13.0,14.03892,1.5258646,12.513054,-12.513054,30.71028129077744,21.85772754812016,8.852553742657271,13.185366094820486,32.76215412105876,-19.576788026238273,10.23291353550253
343,2023,PHI,-18.0,18.0,64.4304,75.59209,-11.161692,11.161692,87.50658018454344,78.8155252607644,8.691054923779042,92.18106477204729,81.71090688748939,10.470157884557912,10.061748508870034
344,2025,LAC,28.0,-28.0,-19.06122,-49.063766,30.002546,-30.002546,-1.8479410542803585,-9.894073079279007,8.046132024998652,-37.383043841515715,15.327774644742316,-52.71081848625802,9.378224964162968
345,2007,CLE,20.0,-20.0,30.512562,13.180168,17.332394,-17.332394,46.370703667091995,38.453214455998356,7.917489211093638,30.86513373654581,60.09903157196369,-29.233897835417878,9.2418824768242
346,2022,MIA,-5.0,5.0,10.883631,2.4294825,8.454146,-8.454146,32.54261399979573,24.62639002891773,7.916223970877999,18.720248156063356,36.17693103008814,-17.456682874024782,9.24054150803749
347,2011,ATL,30.0,-30.0,11.98585,-21.882118,33.867966,-33.867966,30.778506907092833,23.829104081810307,6.949402825282526,4.82213988829708,33.31464804618542,-28.492508157888338,8.21585310298181
348,2003,TB,37.0,-37.0,-59.62525,-106.82785,47.2026,-47.2026,-35.746991498675136,-42.071262584058545,6.324271085383412,-86.7235045954434,-8.491230307903596,-78.2322742875398,7.553305279710552
349,2004,CAR,16.0,-16.0,46.71461,12.440398,34.27421,-34.27421,59.24365418054188,53.95559454654599,5.288059633995891,37.421814016407076,60.50403630089416,-23.08222228448708,6.455073342748993
350,2008,TB,38.0,-38.0,-34.292984,-77.87631,43.58333,-43.58333,-13.701759824374637,-18.6975836857722,4.9958238613975645,-54.84781001273335,7.780808859821722,-62.62861887255508,6.145346348166599
351,2025,DAL,-40.0,40.0,147.97552,193.33366,-45.358135,45.358135,159.12067523694543,154.2492897522322,4.871385484713265,198.8303767976833,129.9873663779826,68.84301041970069,6.013459946722805
352,2016,TEN,3.0,-3.0,6.119562,5.765914,0.3536501,-0.3536501,26.95424994292624,22.379201795469147,4.5750481474570925,19.862619644709223,29.979542706295817,-10.116923061586593,5.69938589605188
353,2014,BUF,54.0,-54.0,-89.062195,-156.41568,67.353485,-67.353485,-72.31621565316043,-76.5500224541993,4.23380680103887,-126.3752881779696,-38.50532167013505,-87.86996650783455,5.337720191290138
354,2018,ATL,-9.0,9.0,73.10178,85.745094,-12.643306,12.643306,92.45885118586963,88.38043440424285,4.078416781626784,103.28298925539286,76.30848497427264,26.97450428112021,5.173029594814952
355,2013,DAL,7.0,-7.0,75.57991,64.12776,11.452146,-11.452146,86.49057410989951,82.47554839165882,4.015025718240697,90.53492104244903,75.85588298584504,14.67903805660399,5.105844378674623
356,2012,CAR,-6.0,6.0,44.924713,52.27652,-7.351804,7.351804,64.31444176744067,60.50876205231374,3.8056797151269155,62.50305471018271,55.72903450721756,6.774020202965153,4.883968364674824
357,2018,CAR,-6.0,6.0,49.0716,55.23261,-6.1610107,6.1610107,67.0502481336987,63.38773727032155,3.6625108633771575,71.68544525399403,59.80945411779666,11.87599113619737,4.732230410843915
358,2015,BUF,20.0,-20.0,15.534447,-2.1758118,17.710262,-17.710262,25.099756721710293,21.47683809126369,3.6229186304466023,15.765778626671784,25.183989028587487,-9.418210401915704,4.690268459350584
359,2010,HOU,-37.0,37.0,115.94694,148.89616,-32.94922,32.94922,127.74911346489077,124.26360807880972,3.485505386081037,158.4860028750997,103.1184122353169,55.3675906397828,4.5446306039479145
360,2002,BUF,-18.0,18.0,42.980682,60.39336,-17.412682,17.412682,67.99938946352034,64.53549012587044,3.463899337649911,68.36309496488956,71.0302630129365,-2.667168048046946,4.521731366165097
361,2011,MIA,16.0,-16.0,-28.534737,-53.114548,24.579813,-24.579813,-9.950379594878267,-13.375178260508907,3.4247986656306413,-35.648735595238634,6.473449058350686,-42.122184653589315,4.480290397035947
362,2000,WAS,12.0,-12.0,-11.381778,-27.748158,16.366377,-16.366377,8.866243559820425,5.6451885252396,3.221055034580824,-20.88020071463408,24.29102919261127,-45.17122990724535,4.26435207453256
363,2000,NO,34.0,-34.0,9.447748,-27.70803,37.155777,-37.155777,26.742452729639293,23.55443440392328,3.1880183257160173,-1.5561441325782983,33.92188203601143,-35.478026168589736,4.229338015656015
364,2005,DAL,17.0,-17.0,-5.950243,-23.556755,17.606514,-17.606514,15.668366096700296,12.804085647848254,2.864280448852039,-9.343952231146666,30.31069508361944,-39.654647314766095,3.886223417665354
365,2007,HOU,-5.0,5.0,32.52927,41.132088,-8.602816,8.602816,56.712223172590186,54.37162982066803,2.340593351922154,57.127759463981704,68.7119512925181,-11.584191828536397,3.331192015481016
366,2020,CLE,-5.0,5.0,85.10771,87.79571,-2.6879997,2.6879997,104.62074004256252,102.395384579821,2.225355462741528,117.39430176499494,84.96438863353814,32.429913131456786,3.209056779398907
367,2016,PHI,36.0,-36.0,-18.219168,-59.683304,41.464134,-41.464134,-4.662474530957495,-6.467220044006185,1.804745513048684,-30.203900492150844,7.594020738869155,-37.79792123101999,2.763272013038778
368,2009,SF,49.0,-49.0,-54.960217,-110.425644,55.46543,-55.46543,-43.33464908729659,-44.98976025656938,1.6551111692727982,-91.48720628225492,-16.551343061513087,-74.93586322074182,2.6046815873289333
369,2013,PIT,9.0,-9.0,7.718556,-0.32762718,8.046182,-8.046182,27.788251635516648,26.19642189071658,1.5918297448000747,15.775363769529852,35.61693581060418,-19.84157204107433,2.537612572332712
370,2008,MIN,34.0,-34.0,-81.53252,-112.417946,30.885422,-30.885422,-48.462614282262905,-50.01701446786122,1.5544001855983254,-91.14341927501611,-16.27071474829829,-74.87270452671783,2.4979427373326146
371,1999,KC,68.0,-68.0,-32.73111,-107.965485,75.234375,-75.234375,-20.18935190981415,-21.611620556969513,1.422268647155363,-75.30722761743701,-0.47613911034931666,-74.8310885070877,2.357902714416812
372,2002,SF,-8.0,8.0,81.59407,89.62343,-8.029356,8.029356,97.4948957964055,96.26496925432346,1.2299265420820404,106.420552754965,80.19672850128498,26.22382425368003,2.1540483347618813
373,2001,LAC,11.0,-11.0,27.781734,10.455156,17.32658,-17.32658,38.97025427673753,37.77929898386803,1.1909552928695035,25.408781733526894,46.452406045571564,-21.04362431204467,2.112744534797901
374,2010,KC,17.0,-17.0,10.183475,-7.2319393,17.415415,-17.415415,21.30656471732303,20.998956833129565,0.30760788419346596,7.814019531190943,24.234368249768252,-16.420348718577312,1.1765260300311025
375,2010,TEN,17.0,-17.0,19.192064,5.08733,14.104733,-14.104733,33.43466895227003,33.172609720150085,0.26205923211994087,24.561832477995996,43.89146240758541,-19.329629929589416,1.1282511491409972
376,2019,TB,9.0,-9.0,-40.86593,-53.11999,12.25406,-12.25406,-0.3105355482276497,0.7563652241022614,-1.0669007723299089,-26.996979759548314,23.82117004210483,-50.81814980165315,-0.2802512543762329
377,1999,DEN,-4.0,4.0,-12.729809,-35.171295,22.441483,-22.441483,1.8072007851003455,3.3132223145276436,-1.5060215294272954,-23.29559049442451,19.763986694394227,-43.059577188818736,-0.74565475766828
378,2014,NO,-23.0,23.0,63.758827,102.058815,-38.299995,38.299995,92.26483972187455,94.22417773194924,-1.9593380100746867,115.02392889671711,85.23483040077252,29.78909849594459,-1.2261036428174923
379,2022,SEA,-12.0,12.0,26.988602,34.346455,-7.35785,7.35785,44.156147903681585,47.48898125760451,-3.332833353922922,51.00349497206843,50.77413603634729,0.2293589357211374,-2.6818069646272553
380,2023,HOU,31.0,-31.0,-30.480076,-63.57494,33.094864,-33.094864,-19.773797558921686,-16.194531707774562,-3.579265851147124,-40.13420127014644,-5.72513906037684,-34.4090622097696,-2.9429892150206607
381,2019,SEA,10.0,-10.0,10.7185135,-3.2264004,13.944911,-13.944911,33.90485641691863,37.65139584036663,-3.7465394234479916,31.729591345518674,35.02885350076098,-3.2992621552423103,-3.1202746320699264
382,2008,MIA,10.0,-10.0,49.24395,47.261448,1.9825001,-1.9825001,62.893480444730145,67.08762198039399,-4.194141535663848,61.99877116020823,56.2146999869207,5.784071173287531,-3.5946671260234284
383,2003,MIA,50.0,-50.0,-66.66731,-113.029175,46.361862,-46.361862,-44.7434717434058,-40.47987980587803,-4.263591937527773,-88.42012120990087,-10.897907963169473,-77.5222132467314,-3.668274350938426
384,2008,HOU,-28.0,28.0,32.67402,54.19035,-21.51633,21.51633,60.06402330117485,64.79104788050684,-4.727024579331986,70.7484706215923,64.58365263306159,6.164817988530721,-4.159444881025065
385,2021,BAL,-5.0,5.0,7.923355,21.720516,-13.797159,13.797159,29.944921807881514,34.675289275321106,-4.730367467439597,41.141636904785386,39.32630103894044,1.815335865844943,-4.162987851406786
386,1999,SEA,37.0,-37.0,-48.986,-85.45234,36.46634,-36.46634,-30.06615488316931,-25.309078564908525,-4.75707631826079,-67.10509576728327,0.6550202950976752,-67.76011606238094,-4.191295310209813
387,2003,NO,14.0,-14.0,-13.415774,-21.813189,8.397414,-8.397414,9.100541776720467,14.100798771081816,-5.000256994361349,-3.5918920828818672,23.740567375818387,-27.332459458700257,-4.44903110784834
388,2012,DAL,-24.0,24.0,36.56066,64.93145,-28.370792,28.370792,59.06037927839621,65.4375796907356,-6.377200412339389,78.18042176483759,60.57386855684935,17.60655320798824,-5.908388881773346
389,2014,MIA,15.0,-15.0,-12.169394,-23.021832,10.852438,-10.852438,9.63401892085988,16.134306466499975,-6.500287545640099,1.6698605928425678,18.85822357833998,-17.188362985497402,-6.038843163704776
390,2016,BAL,22.0,-22.0,-49.85089,-82.01875,32.167862,-32.167862,-37.398462214290284,-30.83993182836985,-6.5585303859204345,-57.106438504104034,-11.757679758454419,-45.34875874564962,-6.100572019537788
391,2010,CHI,52.0,-52.0,-94.851555,-146.47975,51.628197,-51.628197,-67.91818865292625,-61.318771585292005,-6.599417067634246,-112.83338277667794,-24.446880938162142,-88.3865018385158,-6.143905896609271
392,2020,SF,-14.0,14.0,-14.0608225,4.6800566,-18.740883,18.740883,17.204591331014107,24.17186728394707,-6.967275952932967,13.360684980058238,28.918066067115532,-15.557381087057298,-6.533782282929045
393,2016,OAK,18.0,-18.0,4.333708,-11.849325,16.183033,-16.183033,17.67073517459945,24.664530585004194,-6.99379541040474,18.75340037409258,22.133385705689435,-3.3799853315968615,-6.561889012600287
394,2011,CAR,-23.0,23.0,69.51438,100.520096,-31.005709,31.005709,93.26296964034967,101.26136975950648,-7.998400119156818,121.44761741391831,77.81427749498799,43.63333991893031,-7.626622444851164
395,2009,NYG,-25.0,25.0,50.941734,74.85864,-23.916904,23.916904,75.17400332608361,83.2073460632195,-8.033342737135904,94.36140900758245,69.6222789605224,24.73913004706005,-7.663656487443816
396,2014,DET,35.0,-35.0,-76.39811,-109.83528,33.43717,-33.43717,-50.05235833984611,-41.8854448214326,-8.166913518413509,-82.36631406163823,-31.4214283923161,-50.944885669322126,-7.805221896364503
397,2020,OAK,-44.0,44.0,64.340034,117.03958,-52.699554,52.699554,93.193551771041,101.81817144870722,-8.624619677666214,134.2044492957543,83.82746092656798,50.37698836918632,-8.290323196067614
398,2006,NYJ,0.0,0.0,6.9657784,1.897028,5.0687504,-5.0687504,21.37984531460891,30.005859806149424,-8.626014491540507,18.38622771365379,35.66590211053288,-17.279674396879102,-8.291801493900374
399,2004,ATL,16.0,-16.0,-5.503098,-25.35978,19.856682,-19.856682,15.522747042896881,24.27355712971387,-8.75081008681698,3.596739068312319,31.655539963571353,-28.058800895259036,-8.424066494582648
400,1999,GB,16.0,-16.0,9.710558,0.9743438,8.736214,-8.736214,27.815884160185934,36.62212157116474,-8.806237410978806,20.381386194415064,41.738053449908136,-21.356667255493072,-8.482811316880577
401,2018,TEN,7.0,-7.0,-27.977728,-28.158104,0.18037605,-0.18037605,-12.149025682850802,-3.1875671995289707,-8.961458483321831,-17.18154019505482,5.053607433756545,-22.23514762881137,-8.647322854277956
402,2025,PIT,10.0,-10.0,48.2962,36.094124,12.202077,-12.202077,54.885635660072246,63.93071166121253,-9.045076001140291,59.9551931039105,50.04841118585169,9.906781918058803,-8.735945141200881
403,2011,TEN,8.0,-8.0,-9.879911,-18.354683,8.474768,-8.474768,4.685831377241574,13.748351595039376,-9.062520217797799,1.198978263562379,20.975363028736503,-19.776384765174125,-8.754433448604644
404,2012,TB,-5.0,5.0,18.775623,16.588276,2.1873436,-2.1873436,34.297086506989864,43.40127626573491,-9.104189758745036,39.74202346299592,39.123146319412335,0.61887714358358,-8.798597041475102
405,2018,DAL,9.0,-9.0,-24.906832,-31.364279,6.457449,-6.457449,-0.4334250732710423,8.796022583997747,-9.229447657268787,-6.083893035606035,5.795455123663035,-11.879348159269073,-8.931352015695154
406,2014,LAC,0.0,0.0,-5.9204254,1.1831656,-7.1035943,7.1035943,14.075255973444932,23.347898348329586,-9.272642374884642,17.49366105193605,21.015186429015785,-3.521525377079728,-8.977132071812317
407,2024,SEA,7.0,-7.0,-13.378012,-14.45673,1.0787201,-1.0787201,4.9418486915448625,14.582428241850538,-9.640579550305677,-0.6236691431133714,21.245101771533292,-21.868770914646664,-9.36709143416228
408,2008,BUF,-6.0,6.0,-2.0527153,-0.74295163,-1.3097649,1.3097649,14.874881505863556,24.974158429364035,-10.099276923500476,15.231123353712798,34.666735606956564,-19.435612253243765,-9.853243275051856
409,2005,ATL,10.0,-10.0,-0.6832533,-4.2148857,3.5316353,-3.5316353,17.97248776913849,28.204133561258118,-10.231645792119629,13.229090354219219,28.933155725340065,-15.704065371120848,-9.99353483309473
410,2024,PIT,19.0,-19.0,13.748587,-16.558863,30.30745,-30.30745,14.382014356333276,24.854825671536197,-10.472811315202915,9.44032717188754,25.06632627864218,-15.62599910675464,-10.249134864526011
411,2018,GB,-24.0,24.0,12.088858,36.00644,-23.917583,23.917583,29.426744899725865,40.046264872421894,-10.619519972696022,46.30074890860625,24.426054277271966,21.874694631334286,-10.404624492508738
412,2023,JAX,6.0,-6.0,-42.421303,-53.740013,11.318708,-11.318708,-18.60562790796835,-7.780368356246561,-10.825259551721787,-33.5925890426285,4.407546788771981,-38.00013583140048,-10.622678226696454
413,2020,ATL,-18.0,18.0,35.2702,44.691902,-9.421703,9.421703,51.27784687301946,62.86039153602662,-11.582544663007154,70.0278316533011,46.219887940735426,23.807943712565667,-11.425289212596521
414,2006,DEN,14.0,-14.0,-52.580944,-67.95366,15.372717,-15.372717,-27.959874432013567,-16.343822038926305,-11.61605239308727,-48.83295764100196,-1.9907128867010115,-46.84224475430094,-11.460802484776437
415,2000,NYJ,0.0,0.0,-61.822144,-74.29257,12.470427,-12.470427,-33.392361716482995,-21.399111066657397,-11.993250649825592,-57.489794005239624,3.602719533825315,-61.09251353906494,-11.860577233030334
416,2000,CAR,0.0,0.0,-32.76194,-42.258286,9.496349,-9.496349,-8.106610806845705,4.325511882637583,-12.432122689483286,-14.170870071317022,18.449171472901984,-32.620041544219,-12.32571713236859
417,2002,SEA,-14.0,14.0,65.43252,82.41295,-16.980434,16.980434,80.87919612677084,93.70591047105665,-12.826714344285813,102.3929732613912,76.9296140409587,25.463359220432512,-12.743926327781718
418,2019,ATL,-18.0,18.0,-12.499883,5.5349846,-18.034866,18.034866,12.890729374113768,26.09059485605529,-13.199865481941519,24.424680875568225,21.882187789214065,2.5424930863541526,-13.139411724259716
419,2016,DEN,36.0,-36.0,-87.62563,-127.243256,39.617622,-39.617622,-67.69208989513675,-54.47092319558581,-13.221166699550936,-103.00900175888506,-38.04992319360112,-64.95907856528396,-13.161987886145889
