,game_id,team,opponent,season,game_number,margin,margin_against,epa,epa_against,epa_net,epa_net_opponent,wepa,d_wepa,wepa_net,wepa_against,d_wepa_against,wepa_net_opponent,wepa_net_normalized
8095,2017_05_TEN_MIA,MIA,TEN,2017,4,6.0,-6.0,-19.846052,-25.21904,5.3729877,-5.3729877,-17.044838833086544,-15.082608274987624,-1.9622305580989199,-21.686853711043568,-11.39211381298076,-10.294739898062808,-1.938288177571815
8096,2017_06_MIA_ATL,MIA,ATL,2017,5,3.0,-3.0,4.156621,-2.4772499,6.633871,-6.633871,5.060950830125888,-0.7945302987633664,5.855481128889254,-1.0489780911770579,3.8361311347492997,-4.8851092259263575,6.454378633351165
8097,2017_07_NYJ_MIA,MIA,NYJ,2017,6,3.0,-3.0,-0.27882978,-1.2656267,0.98679686,-0.98679686,2.594491781560399,0.03244185923247357,2.5620499223279256,-0.21404696084422245,2.8880222137285525,-3.102069174572775,2.918731389238733
8098,2017_08_MIA_BAL,MIA,BAL,2017,7,-40.0,40.0,-40.82975,5.2301726,-46.05992,46.05992,-35.03852094057011,3.7787894060923555,-38.81731034666247,5.033000699843608,-24.139505716883583,29.17250641672719,-41.50388196510126
8099,2017_09_OAK_MIA,MIA,OAK,2017,8,-3.0,3.0,1.6562557,7.840289,-6.1840334,6.1840334,3.5491798557827665,7.172576399843738,-3.6233965440609714,9.732571561607756,2.616134571539678,7.1164369900680775,-3.7216249385094597
8100,2017_10_MIA_CAR,MIA,CAR,2017,9,-24.0,24.0,4.1216364,29.162865,-25.04123,25.04123,5.17046304198671,21.070112632856354,-15.899649590869643,29.385963127916604,4.197339786956466,25.188623340960138,-16.9007373992475
8101,2017_11_TB_MIA,MIA,TB,2017,10,-10.0,10.0,-15.299482,-3.4123218,-11.88716,11.88716,-6.974290485816041,-2.4653955363636513,-4.508894949452389,-2.944703328004292,-4.032134442793792,1.0874311147895002,-4.672247496056972
8102,2017_12_MIA_NE,MIA,NE,2017,11,-18.0,18.0,-13.649089,4.192678,-17.841766,17.841766,-10.35954968921386,6.28498139951823,-16.64453108873209,8.471238173790645,-7.116138499206914,15.58737667299756,-17.700401351499135
8103,2017_13_DEN_MIA,MIA,DEN,2017,12,26.0,-26.0,-15.820509,-39.92112,24.10061,-24.10061,-11.68411729917609,-23.821391974626156,12.137274675450065,-33.985470705525955,-6.79484084989095,-27.190629855635006,13.198167905989614
8104,2017_14_NE_MIA,MIA,NE,2017,13,7.0,-7.0,1.7683141,-5.479902,7.2482157,-7.2482157,1.8815738637122126,-3.0777777034328713,4.959351567145084,-4.6636712869259425,1.2776034161303804,-5.941274703056322,5.492343048992752
